candidate,MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,held_out_start,n_train_instances
17 features (+ casualty breakdown),0.0004894895828329027,0.015766778960824013,0.9997510456084445,0.9097222222222222,0.9988695383071899,0.9997510456084445,0.0007749666110612452,0.9019617606054571,2024-10-07,11
20 features (+ traffic exposure),0.0005084606818854809,0.015313579700887203,0.9997652715736762,0.6840277777777777,0.9987383484840393,0.9997652715736762,0.0007986934506334364,0.9194454718752667,2023-07-15,6
20 features (+ traffic exposure),0.0004685927997343242,0.01435451302677393,0.9997937235041398,0.7619047619047619,0.9988091588020325,0.9997937235041398,0.0005771113792434335,0.8932270179531682,2023-10-13,7
20 features (+ traffic exposure),0.0005496220546774566,0.016426390036940575,0.9997297066605969,0.8166666666666667,0.9985629916191101,0.9997297066605969,0.0006993982242420316,0.8945784846501835,2024-01-11,8
20 features (+ traffic exposure),0.0005409522564150393,0.016430901363492012,0.9997297066605969,0.7833333333333332,0.9987069964408875,0.9997297066605969,0.0006422571605071425,0.8990596636981819,2024-04-10,9
20 features (+ traffic exposure),0.0005086258752271533,0.0157682653516531,0.9997510456084445,0.8653846153846154,0.9988661408424377,0.9997510456084445,0.0007708545890636742,0.9025521381625743,2024-07-09,10
20 features (+ traffic exposure),0.00047953403554856777,0.015769295394420624,0.9997510456084445,0.8819444444444443,0.999176025390625,0.9997510456084445,0.0006804017466492951,0.9057672063049478,2024-10-07,11
25 features (+ POI),0.0005376891349442303,0.015315081924200058,0.9997652715736762,0.798611111111111,0.9987244009971619,0.9997652715736762,0.0008031980833038688,0.8748755228042223,2023-07-15,6
25 features (+ POI),0.0004980605444870889,0.014355694875121117,0.9997937235041398,0.869047619047619,0.9986627101898193,0.9997937235041398,0.0012057673884555697,0.9001337240731784,2023-10-13,7
25 features (+ POI),0.0005422460963018239,0.016427500173449516,0.9997297066605969,0.8166666666666667,0.998640239238739,0.9997297066605969,0.001092725433409214,0.8999274475773181,2024-01-11,8
25 features (+ POI),0.0005451887263916433,0.016430245712399483,0.9997297066605969,0.7214285714285714,0.9985749125480652,0.9997297066605969,0.0008813954191282392,0.9019759865706888,2024-04-10,9
25 features (+ POI),0.0005226512439548969,0.015765579417347908,0.9997510456084445,0.9102564102564101,0.9980461001396179,0.9997510456084445,0.0008494672365486622,0.9074245312544457,2024-07-09,10
25 features (+ POI),0.000495846092235297,0.015766210854053497,0.9997510456084445,0.8888888888888888,0.9984893798828125,0.9997510456084445,0.0008471523760817945,0.9059877087660397,2024-10-07,11
35 features (+ socio-demographic = FINAL),0.000530286633875221,0.015314796939492226,0.9997652715736762,0.8159722222222222,0.9984778165817261,0.9997652715736762,0.0008221789030358195,0.8968973169829573,2023-07-15,6
35 features (+ socio-demographic = FINAL),0.0004885492380708456,0.014356481842696667,0.9997937235041398,0.819047619047619,0.9985656142234802,0.9997937235041398,0.0008967697503976524,0.8999843514382451,2023-10-13,7
35 features (+ socio-demographic = FINAL),0.0005358054186217487,0.016426436603069305,0.9997297066605969,0.8285714285714285,0.9985535144805908,0.9997297066605969,0.000912784191314131,0.8970111247048113,2024-01-11,8
35 features (+ socio-demographic = FINAL),0.0005408059223555028,0.016430692747235298,0.9997297066605969,0.7714285714285715,0.9988270998001099,0.9997297066605969,0.0009628823609091341,0.9031923065980026,2024-04-10,9
35 features (+ socio-demographic = FINAL),0.0005249644163995981,0.01576700247824192,0.9997510456084445,0.891025641025641,0.998262345790863,0.9997510456084445,0.0007805411005392671,0.9051199248869036,2024-07-09,10
35 features (+ socio-demographic = FINAL),0.0005155893159098923,0.015764744952321053,0.9997510456084445,0.9097222222222222,0.9981889724731445,0.9997510456084445,0.0008017164655029774,0.9030784988761488,2024-10-07,11
