candidate,MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,held_out_start,n_train_instances
heads=3 + POI + socio-demographic (Table 7.2 feature parity attempt),0.0007296477560885251,0.0174877867102623,0.9996939967730569,0.5763888888888888,0.9991888403892517,0.9996939967730569,0.0011830698931589723,0.8606943491404091,2023-07-15,6
heads=3 + POI + socio-demographic (Table 7.2 feature parity attempt),0.0006867367192171514,0.016395729035139084,0.9997310880732924,0.5642857142857143,0.9991529583930969,0.9997310880732924,0.0012672856682911515,0.8975074646241724,2023-10-13,7
heads=3 + POI + socio-demographic (Table 7.2 feature parity attempt),0.0007387159275822341,0.01876164972782135,0.9996476326477625,0.6416666666666667,0.9990601539611816,0.9996476326477625,0.001159947132691741,0.8997978524137163,2024-01-11,8
heads=3 + POI + socio-demographic (Table 7.2 feature parity attempt),0.0007425156654790044,0.018764739856123924,0.9996476326477625,0.38928571428571423,0.9990665316581726,0.9996476326477625,0.001167635782621801,0.9044528105932753,2024-04-10,9
heads=3 + POI + socio-demographic (Table 7.2 feature parity attempt),0.00072769436519593,0.018012329936027527,0.9996754511229391,0.5217948717948718,0.9992208480834961,0.9996754511229391,0.0011775367893278599,0.8954674431112183,2024-07-09,10
heads=3 + POI + socio-demographic (Table 7.2 feature parity attempt),0.0007349294028244913,0.018008917570114136,0.9996754511229391,0.4791666666666667,0.9992223381996155,0.9996754511229391,0.0012113507837057114,0.9081248493165928,2024-10-07,11
