candidate,MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,held_out_start,n_train_instances
"final config, weight_decay=0.0 (current)",0.0005295412265695632,0.015314783900976181,0.9997652715736762,0.8159722222222222,0.9984786510467529,0.9997652715736762,0.0008179460419341922,0.8971178194440492,2023-07-15,6
"final config, weight_decay=0.0 (current)",0.00048804975813254714,0.014356223866343498,0.9997937235041398,0.819047619047619,0.9985523819923401,0.9997937235041398,0.0008881653193384409,0.8998563177511594,2023-10-13,7
"final config, weight_decay=0.0 (current)",0.0005343291559256613,0.016426250338554382,0.9997297066605969,0.8285714285714285,0.9985518455505371,0.9997297066605969,0.0008988636545836926,0.8969399948786525,2024-01-11,8
"final config, weight_decay=0.0 (current)",0.000561458698939532,0.016430428251624107,0.9997297066605969,0.7714285714285715,0.9987204670906067,0.9997297066605969,0.0010908617405220866,0.9034625999374057,2024-04-10,9
"final config, weight_decay=0.0 (current)",0.0005290463450364769,0.015767725184559822,0.9997510456084445,0.891025641025641,0.9982917904853821,0.9997510456084445,0.0008221176103688776,0.9050487950607449,2024-07-09,10
"final config, weight_decay=0.0 (current)",0.0005148642812855542,0.015764806419610977,0.9997510456084445,0.9097222222222222,0.9981697201728821,0.9997510456084445,0.0007573816692456603,0.9041952371468404,2024-10-07,11
"final config, weight_decay=0.01 (theirs)",0.003286653896793723,0.015574859455227852,0.9997652715736762,0.7118055555555557,0.9968425631523132,0.9997652715736762,0.00619509257376194,0.8999630124903975,2023-07-15,6
"final config, weight_decay=0.01 (theirs)",0.0028832906391471624,0.014570347033441067,0.9997937235041398,0.869047619047619,0.9971832633018494,0.9997937235041398,0.005458146333694458,0.8991876973852676,2023-10-13,7
"final config, weight_decay=0.01 (theirs)",0.00265690078958869,0.0165720134973526,0.9997297066605969,0.7571428571428571,0.9974623322486877,0.9997297066605969,0.004870252683758736,0.9022107149970126,2024-01-11,8
"final config, weight_decay=0.01 (theirs)",0.002434634370729327,0.016545217484235764,0.9997297066605969,0.7357142857142858,0.9976925253868103,0.9997297066605969,0.004418249242007732,0.9006600847867527,2024-04-10,9
"final config, weight_decay=0.01 (theirs)",0.002238924615085125,0.015869630500674248,0.9997510456084445,0.9012820512820513,0.9978237748146057,0.9997510456084445,0.004059790633618832,0.894165931658463,2024-07-09,10
"final config, weight_decay=0.01 (theirs)",0.0021004793234169483,0.015854349359869957,0.9997510456084445,0.8888888888888888,0.9979172945022583,0.9997510456084445,0.0037763251457363367,0.8895211540102996,2024-10-07,11
