candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
best + MULTI-YEAR history (730d/1095d/1825d added),0.8392946174196173,0.04710061634400468,0.7714285714285715,0.9097222222222222,6
