candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
heads=3 + 2-layer,0.41666362151313674,0.12888681431878635,0.1956521739130435,0.6153846153846154,6
heads=3 + hidden=42 + corrected lr/wd,0.20547310639170305,0.11519978889658249,0.019230769230769232,0.41379310344827586,6
