candidate,MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,held_out_start,n_train_instances
"ARCHITECTURE ENSEMBLE: rank-average of hidden 16/32, 42/42, and 2-layer",0.4997951771481033,0.562111588189322,0.5708943696418917,0.6302721088435375,0.1940025370682305,0.9996653193625621,0.0008601996232755482,0.8884612414077182,2023-07-15,6
"ARCHITECTURE ENSEMBLE: rank-average of hidden 16/32, 42/42, and 2-layer",0.499794805373527,0.5559439611436761,0.570405221017944,0.7057823129251701,0.22981780081041908,0.9996202661998301,0.0008559344569221139,0.8996537342635739,2023-10-13,7
"ARCHITECTURE ENSEMBLE: rank-average of hidden 16/32, 42/42, and 2-layer",0.4998954203723496,0.5551381573949473,0.5773884612414077,0.6939393939393939,0.21984920849478834,0.9998133511829673,0.0008896735962480307,0.9010053291455346,2024-01-11,8
"ARCHITECTURE ENSEMBLE: rank-average of hidden 16/32, 42/42, and 2-layer",0.4998647312800641,0.5601184402866992,0.6044718482094585,0.7282051282051282,0.1909268889136262,0.9997811703524444,0.0008759249467402697,0.9015524032644234,2024-04-10,9
"ARCHITECTURE ENSEMBLE: rank-average of hidden 16/32, 42/42, and 2-layer",0.4998419555923323,0.5505773813776873,0.5125119069072934,0.8126373626373626,0.20054054014452014,0.9997361171897124,0.0008376706973649561,0.8991324048091033,2024-07-09,10
"ARCHITECTURE ENSEMBLE: rank-average of hidden 16/32, 42/42, and 2-layer",0.49981379642313856,0.5602790194613515,0.584165744149525,0.776923076923077,0.18553454191170618,0.9997039363591895,0.0008076817612163723,0.9020672965527894,2024-10-07,11
