candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
BASELINE (this project's architecture),0.7921489225060654,0.06786493288762882,0.7040816326530612,0.8984848484848484,6
layers 1 -> 2 (their depth),0.3600665207808065,0.283934708878841,0.041025641025641026,0.7891156462585034,6
"encoder order -> temporal_first, at its own lr=5e-4",0.6979560122417264,0.06642152787820402,0.5833333333333334,0.7787878787878788,6
