candidate,MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,held_out_start,n_train_instances
"heads=3, TCR+spillover target (disclosed 0.5/0.25 decay, not Gao's exact formula)",0.01813068427145481,0.13078467547893524,0.9895675696125908,0.35539437896645515,0.9747192859649658,0.9895675696125908,0.02982241101562977,0.9372919188861986,2023-07-15,6
"heads=3, TCR+spillover target (disclosed 0.5/0.25 decay, not Gao's exact formula)",0.021047556772828102,0.14617812633514404,0.9889622427360775,0.3144815766923736,0.9760043621063232,0.9889622427360775,0.02901565469801426,0.9027126210653753,2023-10-13,7
"heads=3, TCR+spillover target (disclosed 0.5/0.25 decay, not Gao's exact formula)",0.016728023067116737,0.1164780929684639,0.9942683111380145,0.4207920792079208,0.9780575633049011,0.9942683111380145,0.029741624370217323,0.898418583535109,2024-01-11,8
"heads=3, TCR+spillover target (disclosed 0.5/0.25 decay, not Gao's exact formula)",0.017698144540190697,0.1296413689851761,0.9930860320823245,0.2872777017783858,0.9817196726799011,0.9930860320823245,0.02788962982594967,0.8968012257869249,2024-04-10,9
"heads=3, TCR+spillover target (disclosed 0.5/0.25 decay, not Gao's exact formula)",0.017323417589068413,0.12080752849578857,0.9918753783292978,0.30267753201396974,0.9798156023025513,0.9918753783292978,0.026181265711784363,0.8881280266343826,2024-07-09,10
"heads=3, TCR+spillover target (disclosed 0.5/0.25 decay, not Gao's exact formula)",0.019526276737451553,0.13528861105442047,0.9908633474576272,0.39337474120082816,0.9764758944511414,0.9908633474576272,0.02780144289135933,0.8915991979418886,2024-10-07,11
