candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
heads=1 + POI + socio-demographic,0.5848782170210741,0.075868961204094,0.5032312925170068,0.7439560439560439,6
heads=2 + POI + socio-demographic,0.5363664113664114,0.06304841743771408,0.451530612244898,0.6406593406593407,6
heads=3 + POI + socio-demographic,0.5557670504099076,0.15171256506193265,0.37820512820512814,0.8472527472527474,6
heads=4 + POI + socio-demographic,0.5600235082377939,0.09956186461719849,0.4318181818181817,0.7395604395604397,6
