candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
"z-score scaling (current), 5yr history",0.7955219383790811,0.06018307064014375,0.7371794871794872,0.8984848484848484,6
"RANK scaling, 5yr history",0.7756481613624472,0.08578604988661276,0.6670068027210885,0.915934065934066,6
"RANK scaling, 9yr history (the key test)",0.39819129283414995,0.03920525740653012,0.34863945578231287,0.43787878787878787,6
