candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
heads=3 + rank_loss(w=0.1),0.48291529068377953,0.07266395512377688,0.391304347826087,0.6153846153846154,6
heads=3 + rank_loss(w=1.0),0.40758607411103115,0.03309461886317624,0.3448275862068966,0.4423076923076923,6
