candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
"final config, weight_decay=0.0 (current)",0.791156859014002,0.06753452034507272,0.7040816326530612,0.8984848484848484,6
"final config, weight_decay=0.01 (theirs)",0.7764608407465551,0.057582321972009964,0.7141025641025641,0.8600732600732601,6
