candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
"baseline (heads=1, 1 layer, ZIP)",0.4225180121392187,0.03759405571242391,0.3728813559322034,0.4878048780487805,6
heads=3 (paper's value),0.4956644722434975,0.06597386646332966,0.391304347826087,0.5961538461538461,6
2-layer GAT (paper's value),0.4696151348660545,0.06011863842402317,0.391304347826087,0.5769230769230769,6
