candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
"FAITHFUL: heads=3, 2-layer, hidden=42, lr=0.01, wd=0.01, epochs=20",0.147859124348327,0.05127695139205469,0.06521739130434782,0.2413793103448276,6
"FAITHFUL, epochs=200 (isolate epoch count)",0.46440407405495926,0.04949178259664349,0.3695652173913043,0.5294117647058824,6
