candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
12 features (geometry + crash history only),0.7578877471734615,0.05979712376040873,0.6410256410256411,0.8197802197802199,6
17 features (+ casualty breakdown),0.7613130916702345,0.05111731835643928,0.6692307692307692,0.8197802197802199,6
20 features (+ traffic exposure),0.7449451342308486,0.0528959914202196,0.6564102564102564,0.8196969696969696,6
25 features (+ POI),0.7984065537636967,0.07728196316189923,0.6923076923076922,0.8984848484848484,6
35 features (+ socio-demographic = FINAL),0.7987270665842096,0.06328486371102685,0.7371794871794872,0.8984848484848484,6
