MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,test_window_start
0.001096099498681724,0.023412100970745087,0.9994514225181598,0.48937728937728936,0.9992820620536804,0.9994514225181598,0.0013516321778297424,0.9061932506053268,2019-10-22
0.0010480362689122558,0.022381670773029327,0.9994987136803875,0.45153061224489793,0.9993189573287964,0.9994987136803875,0.0013507760595530272,0.9075457778450363,2019-11-05
0.0011225714115425944,0.024010876193642616,0.9994230478208233,0.46768707482993205,0.9993376731872559,0.9994230478208233,0.0013499109772965312,0.9080943553268765,2019-11-19
0.0011513346107676625,0.02497592568397522,0.9994041313559322,0.4682823129251701,0.999354898929596,0.9994041313559322,0.0013504152884706855,0.9079713983050848,2019-12-03
0.0010211929911747575,0.021740810945630074,0.999527088377724,0.4549450549450549,0.9993802905082703,0.999527088377724,0.0013519999338313937,0.9055690072639225,2019-12-17
