MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,borough,held_out_start,n_train_instances
0.0006771648768335581,0.018285539001226425,0.9996653193625621,0.6039115646258504,0.9992061257362366,0.9996653193625621,0.0009959343587979674,0.8608500888190922,Westminster,2023-07-15,6
0.0007604337297379971,0.01948028802871704,0.9996202661998301,0.6122448979591837,0.9990820288658142,0.9996202661998301,0.0012722737155854702,0.9031292639600442,Westminster,2023-10-13,7
0.0005505144945345819,0.013659223914146423,0.9998133511829673,0.7242424242424241,0.9987919330596924,0.9998133511829673,0.001216702163219452,0.8993962876193908,Westminster,2024-01-11,8
0.0005509136826731265,0.014788368716835976,0.9997811703524444,0.708974358974359,0.998971700668335,0.9997811703524444,0.0011154662352055311,0.9024277218546456,Westminster,2024-04-10,9
0.0005795322940684855,0.01623145490884781,0.9997361171897124,0.8318681318681319,0.9986993670463562,0.9997361171897124,0.0010263982694596052,0.9014429884406456,Westminster,2024-07-09,10
0.000570199335925281,0.01720152422785759,0.9997039363591895,0.6205128205128205,0.9995318055152893,0.9997039363591895,0.0007993500330485404,0.9031550086244626,Westminster,2024-10-07,11
