candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
best + MULTI-YEAR history (730d/1095d/1825d added),0.7335388222888223,0.05693882239186638,0.6787878787878788,0.8273809523809523,6
