candidate,MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,held_out_start,n_train_instances
lr=0.015,0.000518929969985038,0.016081659123301506,0.9997412901000345,0.6666666666666666,0.9996693730354309,0.9997412901000345,0.000628804846201092,0.8853299167200512,2023-07-15,6
lr=0.015,0.0004226989403832704,0.012895927764475346,0.9998336864928793,0.5128205128205129,0.9993797540664673,0.9998336864928793,0.0007907321560196579,0.9055031291578377,2023-10-13,7
lr=0.015,0.00041410923586227,0.012896202504634857,0.9998336864928793,0.5750000000000001,0.9994400143623352,0.9998336864928793,0.0006744638667441905,0.8991524170896368,2024-01-11,8
lr=0.015,0.00044667566544376314,0.014886117540299892,0.9997782486571725,0.7692307692307693,0.9993584752082825,0.9997782486571725,0.0006808306789025664,0.902712758093924,2024-04-10,9
lr=0.015,0.0004283082380425185,0.014251765795052052,0.9997967279357414,0.42976190476190473,0.9992825984954834,0.9997967279357414,0.0007040083291940391,0.900673877691815,2024-07-09,10
lr=0.015,0.00047510190051980317,0.015886256471276283,0.9997474498595574,0.6833333333333331,0.9994561076164246,0.9997474498595574,0.0006965396460145712,0.8986657960873208,2024-10-07,11
lr=0.02,0.0005358618800528347,0.016077455133199692,0.9997412901000345,0.7272727272727273,0.9990466833114624,0.9997412901000345,0.0007022226345725358,0.8826565810870743,2023-07-15,6
lr=0.02,0.00043127330718562007,0.01289608608931303,0.9998336864928793,0.5641025641025641,0.9993841648101807,0.9998336864928793,0.0008316284511238337,0.9091866653525846,2023-10-13,7
lr=0.02,0.00040799990529194474,0.012896306812763214,0.9998336864928793,0.6333333333333333,0.9994001984596252,0.9998336864928793,0.0006531137623824179,0.901166658453654,2024-01-11,8
lr=0.02,0.000445651268819347,0.014887104742228985,0.9997782486571725,0.7692307692307693,0.999405562877655,0.9997782486571725,0.0006412714719772339,0.901696397772631,2024-04-10,9
lr=0.02,0.0004167848965153098,0.014252432622015476,0.9997967279357414,0.4714285714285714,0.9993366003036499,0.9997967279357414,0.0006577109452337027,0.9001502981323609,2024-07-09,10
lr=0.02,0.00046779311378486454,0.01588616520166397,0.9997474498595574,0.6987179487179487,0.9994423985481262,0.9997474498595574,0.0007136986241675913,0.9015424037845563,2024-10-07,11
