candidate,MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,held_out_start,n_train_instances
best + MULTI-YEAR history (730d/1095d/1825d added),0.00048576018889434636,0.01607653684914112,0.9997412901000345,0.7878787878787878,0.9989924430847168,0.9997412901000345,0.0007883015787228942,0.9096116887596708,2023-07-15,6
best + MULTI-YEAR history (730d/1095d/1825d added),0.00044200383126735687,0.012897821143269539,0.9998336864928793,0.7564102564102563,0.9988544583320618,0.9998336864928793,0.0008177604177035391,0.900624599615631,2023-10-13,7
best + MULTI-YEAR history (730d/1095d/1825d added),0.0004076954792253673,0.012891722843050957,0.9998336864928793,0.7138888888888889,0.9988495707511902,0.9998336864928793,0.0007459043408744037,0.8962326910757404,2024-01-11,8
best + MULTI-YEAR history (730d/1095d/1825d added),0.0004630163894034922,0.014879562892019749,0.9997782486571725,0.8269230769230769,0.9984690546989441,0.9997782486571725,0.000698842341080308,0.8983886069087863,2024-04-10,9
best + MULTI-YEAR history (730d/1095d/1825d added),0.00044434983283281326,0.014246403239667416,0.9997967279357414,0.8928571428571429,0.9985202550888062,0.9997967279357414,0.0007544867694377899,0.9019427881535504,2024-07-09,10
best + MULTI-YEAR history (730d/1095d/1825d added),0.0004843931528739631,0.01587916538119316,0.9997474498595574,0.7884615384615384,0.9987477660179138,0.9997474498595574,0.0008315038867294788,0.900618439856108,2024-10-07,11
