MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,test_window_start
0.0006793554639443755,0.017664028331637383,0.9996878576630944,0.4230769230769231,0.9995393753051758,0.9996878576630944,0.0009193943114951253,0.8982502687892345,2019-10-22
0.0008361059008166194,0.021630963310599327,0.9995317864946416,0.5642857142857143,0.9994884133338928,0.9995317864946416,0.0009197195176966488,0.8962820379426352,2019-11-05
0.0008861111127771437,0.022799193859100342,0.9994797627718239,0.462797619047619,0.9994267821311951,0.9994797627718239,0.0009183716611005366,0.8995508618596747,2019-11-19
0.0008256571018137038,0.021430250257253647,0.9995404571151112,0.5234693877551021,0.9995102286338806,0.9995404571151112,0.000917935511097312,0.8984323518190962,2019-12-03
0.0006519468734040856,0.016911955550312996,0.9997138695245031,0.5282051282051282,0.9995139241218567,0.9997138695245031,0.0009181844652630389,0.9004179239066348,2019-12-17
