candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
FINAL config (35 features),0.7976084101084101,0.059925368834153635,0.7138888888888889,0.8928571428571429,6
"pruned (30 features, casualty breakdown dropped)",0.7286764161764161,0.052582570829722425,0.6538461538461539,0.782051282051282,6
