candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
BASELINE (this project's architecture),0.7944032819032819,0.05590857210786892,0.7138888888888889,0.8928571428571429,6
"change ONLY encoder order -> temporal_first (their order), lr=0.01",0.14305023680023682,0.05430735315061588,0.08333333333333333,0.21794871794871792,6
"change ONLY encoder order -> temporal_first, at its own lr=5e-4",0.6583000333000332,0.05173905449316641,0.5833333333333333,0.7272727272727273,6
change ONLY layers 1 -> 2 (their depth),0.5298076923076923,0.10279338021486717,0.3974358974358974,0.6858974358974359,6
change ONLY hidden 16/32 -> 42/42 (their size),0.7656903281903281,0.0685772294205053,0.6602564102564104,0.880952380952381,6
change ONLY decoder ZIP -> Zero-Inflated Tweedie (theirs),0.7594479594479594,0.05901204761076372,0.6346153846153846,0.8095238095238095,6
change ONLY weight decay 0.0 -> 0.01 (theirs),0.8196558071558071,0.05635194794991945,0.7138888888888889,0.8928571428571429,6
