candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
lr=0.015,0.6061355311355311,0.1132904421863038,0.42976190476190473,0.7692307692307693,6
lr=0.02,0.6440143190143189,0.10156231367261644,0.4714285714285714,0.7692307692307693,6
