candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
capacity: gat=16 gru=32 (current default),0.6358932733932733,0.10278672877994605,0.5071428571428571,0.7692307692307693,6
capacity: gat=32 gru=64 (2x),0.6159470159470158,0.08865740549139554,0.5071428571428571,0.7393939393939394,6
capacity: gat=8 gru=16 (0.5x - less overfitting at 6-11 instances),0.6090007215007215,0.1261180432094433,0.425,0.7575757575757575,6
capacity: gat=42 gru=42 (the paper's own stated hidden size),0.6505161505161505,0.05216358254368263,0.5726190476190476,0.7307692307692307,6
