candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
"z-score scaling (current), 5yr history",0.7976084101084101,0.059925368834153635,0.7138888888888889,0.8928571428571429,6
"RANK scaling, 5yr history",0.5929436304436304,0.11307079540443916,0.4115384615384616,0.7142857142857143,6
"RANK scaling, 9yr history (the key test)",0.8555990305990305,0.06113457416151032,0.7555555555555555,0.9642857142857143,6
