candidate,MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,held_out_start,n_train_instances
change ONLY layers 1 -> 2 (their depth),0.0004585843125823885,0.014888821169734001,0.9997782486571725,0.6858974358974359,0.9996891021728516,0.9997782486571725,0.0005686177173629403,0.911625930123688,2024-04-10,9
change ONLY layers 1 -> 2 (their depth),0.0004260253335814923,0.014255320653319359,0.9997967279357414,0.6083333333333333,0.9997249841690063,0.9997967279357414,0.0005182924214750528,0.9022569358892228,2024-07-09,10
change ONLY layers 1 -> 2 (their depth),0.00046369925257749856,0.015889611095190048,0.9997474498595574,0.5705128205128205,0.9997612833976746,0.9997474498595574,0.0005054388311691582,0.8831370423298674,2024-10-07,11
change ONLY hidden 16/32 -> 42/42 (their size),0.00047574006021022797,0.016079643741250038,0.9997412901000345,0.7621212121212121,0.9995763897895813,0.9997412901000345,0.0005283564096316695,0.8974276844232001,2023-07-15,6
change ONLY hidden 16/32 -> 42/42 (their size),0.00037425864138640463,0.012893959879875183,0.9998336864928793,0.6602564102564104,0.9996405243873596,0.9998336864928793,0.0005497369566000998,0.9019119893559355,2023-10-13,7
change ONLY hidden 16/32 -> 42/42 (their size),0.00038803849020041525,0.012894493527710438,0.9998336864928793,0.7138888888888889,0.9996837377548218,0.9998336864928793,0.0005430449964478612,0.9003289311585275,2024-01-11,8
change ONLY hidden 16/32 -> 42/42 (their size),0.00041777576552703977,0.014887426979839802,0.9997782486571725,0.782051282051282,0.9996049404144287,0.9997782486571725,0.0005359163042157888,0.9038584733651999,2024-04-10,9
change ONLY hidden 16/32 -> 42/42 (their size),0.0003949303936678916,0.01425264310091734,0.9997967279357414,0.880952380952381,0.9995347261428833,0.9997967279357414,0.0005361083894968033,0.9010742620608091,2024-07-09,10
change ONLY hidden 16/32 -> 42/42 (their size),0.0004298155545257032,0.015885939821600914,0.9997474498595574,0.7948717948717949,0.9994979500770569,0.9997474498595574,0.0005549946799874306,0.9042034198984872,2024-10-07,11
change ONLY decoder ZIP -> Zero-Inflated Tweedie (theirs),0.0004523575189523399,0.016076434403657913,0.9997412901000345,0.7954545454545454,0.9992611408233643,0.9997412901000345,0.0003660821821540594,0.9009202680727344,2023-07-15,6
change ONLY decoder ZIP -> Zero-Inflated Tweedie (theirs),0.0003642609517555684,0.012893004342913628,0.9998336864928793,0.6346153846153846,0.9994818568229675,0.9998336864928793,0.00041951832827180624,0.9030269058295964,2023-10-13,7
change ONLY decoder ZIP -> Zero-Inflated Tweedie (theirs),0.0003495624114293605,0.012892710976302624,0.9998336864928793,0.7722222222222221,0.9995414018630981,0.9998336864928793,0.0003887576167471707,0.9001071798157,2024-01-11,8
change ONLY decoder ZIP -> Zero-Inflated Tweedie (theirs),0.0003884420439135283,0.014887518249452114,0.9997782486571725,0.75,0.9996581673622131,0.9997782486571725,0.00037988179246895015,0.9013760902774356,2024-04-10,9
change ONLY decoder ZIP -> Zero-Inflated Tweedie (theirs),0.0003772351483348757,0.014248163439333439,0.9997967279357414,0.8095238095238095,0.9990798234939575,0.9997967279357414,0.0003218141500838101,0.9017148770511999,2024-07-09,10
change ONLY decoder ZIP -> Zero-Inflated Tweedie (theirs),0.00041049704304896295,0.015882229432463646,0.9997474498595574,0.7948717948717948,0.9991790056228638,0.9997474498595574,0.00031885187490843236,0.9017703148869068,2024-10-07,11
change ONLY weight decay 0.0 -> 0.01 (theirs),0.0032580499537289143,0.016312776133418083,0.9997412901000345,0.856060606060606,0.996880292892456,0.9997412901000345,0.006104064639657736,0.899041541418223,2023-07-15,6
change ONLY weight decay 0.0 -> 0.01 (theirs),0.0028011274989694357,0.013128659687936306,0.9998336864928793,0.8076923076923077,0.9972777366638184,0.9998336864928793,0.0053834193386137486,0.9023062139654068,2023-10-13,7
change ONLY weight decay 0.0 -> 0.01 (theirs),0.0025114736054092646,0.01307697407901287,0.9998336864928793,0.7138888888888889,0.9975461363792419,0.9998336864928793,0.0047777146100997925,0.901690238013108,2024-01-11,8
change ONLY weight decay 0.0 -> 0.01 (theirs),0.002338040852919221,0.015008075162768364,0.9997782486571725,0.8461538461538461,0.9977486729621887,0.9997782486571725,0.004301121458411217,0.8997807125609816,2024-04-10,9
change ONLY weight decay 0.0 -> 0.01 (theirs),0.0021450286731123924,0.014359301887452602,0.9997967279357414,0.8928571428571429,0.9978759288787842,0.9997967279357414,0.00394526356831193,0.8942492485093382,2024-07-09,10
