candidate,AccHR_mean,AccHR_std,AccHR_min,AccHR_max,n_windows
"PAPER encoder order: GRU->GAT (temporal_first), lr=1e-3",0.508510471010471,0.0699244050319663,0.3821428571428571,0.5924242424242423,6
"PAPER encoder order + 2 GAT layers (their stated 2-layer GNN), lr=1e-3",0.5058376808376809,0.07543208472193293,0.38055555555555554,0.6320512820512819,6
CONTROL: default order (spatial_first) at the same lr=1e-3,0.16764439264439265,0.04733111259501327,0.10897435897435898,0.2409090909090909,6
