held_out_start,random,length,aadf_all_motor_vehicles,u_degree,collision_count_30d,poi_amenity_count
2023-07-15,0.20757575757575755,0.2681818181818182,0.29848484848484846,0.08333333333333333,0.21060606060606063,0.6818181818181818
2023-10-13,0.10256410256410256,0.25,0.17307692307692307,0.28205128205128205,0.17948717948717946,0.5256410256410257
2024-01-11,0.2847222222222222,0.2902777777777778,0.2736111111111111,0.1111111111111111,0.2902777777777778,0.4083333333333334
2024-04-10,0.14102564102564102,0.21794871794871792,0.16025641025641024,0.16666666666666666,0.26282051282051283,0.6666666666666666
2024-07-09,0.14880952380952378,0.5166666666666666,0.18095238095238095,0.10357142857142856,0.10952380952380951,0.4773809523809524
2024-10-07,0.23076923076923078,0.2141025641025641,0.24358974358974358,0.35512820512820514,0.258974358974359,0.6538461538461539
