candidate,MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,held_out_start,n_train_instances
"heads=1 + POI + socio-demographic, REAL OS Open Roads network",0.0004900327767245471,0.016080839559435844,0.9997412901000345,0.5848484848484848,0.999643862247467,0.9997412901000345,0.0006243105744943023,0.8966577144828266,2023-07-15,6
"heads=1 + POI + socio-demographic, REAL OS Open Roads network",0.00040247166180051863,0.012894745916128159,0.9998336864928793,0.5897435897435896,0.9996188879013062,0.9998336864928793,0.0007184840505942702,0.8960725373281427,2023-10-13,7
"heads=1 + POI + socio-demographic, REAL OS Open Roads network",0.00037269937456585467,0.012894897721707821,0.9998336864928793,0.4222222222222222,0.9997261762619019,0.9998336864928793,0.000571925425902009,0.8926292317547923,2024-01-11,8
"heads=1 + POI + socio-demographic, REAL OS Open Roads network",0.00044583476847037673,0.014888621866703033,0.9997782486571725,0.6666666666666666,0.9996738433837891,0.9997782486571725,0.0006206856924109161,0.8959678214162519,2024-04-10,9
"heads=1 + POI + socio-demographic, REAL OS Open Roads network",0.00040355982491746545,0.014254650101065636,0.9997967279357414,0.39999999999999997,0.9996834993362427,0.9997967279357414,0.0005572028458118439,0.8975693588922289,2024-07-09,10
"heads=1 + POI + socio-demographic, REAL OS Open Roads network",0.0004656092496588826,0.015888933092355728,0.9997474498595574,0.6102564102564102,0.999703586101532,0.9997474498595574,0.0005828713765367866,0.9044374907603607,2024-10-07,11
"heads=2 + POI + socio-demographic, REAL OS Open Roads network",0.000504356634337455,0.016080431640148163,0.9997412901000345,0.6439393939393939,0.9995905756950378,0.9997412901000345,0.0005873427144251764,0.8451128467944612,2023-07-15,6
"heads=2 + POI + socio-demographic, REAL OS Open Roads network",0.0004068045236635953,0.01289517804980278,0.9998336864928793,0.5833333333333334,0.9995144605636597,0.9998336864928793,0.0007780951564200222,0.9007108362489529,2023-10-13,7
"heads=2 + POI + socio-demographic, REAL OS Open Roads network",0.0003911307139787823,0.012894567102193832,0.9998336864928793,0.5750000000000001,0.9995243549346924,0.9998336864928793,0.0007562231621704996,0.8985918789730449,2024-01-11,8
"heads=2 + POI + socio-demographic, REAL OS Open Roads network",0.0004394056450109929,0.014886328019201756,0.9997782486571725,0.7435897435897435,0.9993881583213806,0.9997782486571725,0.0007329365471377969,0.9020721431035332,2024-04-10,9
"heads=2 + POI + socio-demographic, REAL OS Open Roads network",0.00043659386574290693,0.014251796528697014,0.9997967279357414,0.4654761904761905,0.9992050528526306,0.9997967279357414,0.0007488428382202983,0.9006615581727689,2024-07-09,10
"heads=2 + POI + socio-demographic, REAL OS Open Roads network",0.0004519329813774675,0.015887463465332985,0.9997474498595574,0.6871794871794871,0.99959397315979,0.9997474498595574,0.0006331189651973546,0.9059096732863549,2024-10-07,11
"heads=3 + POI + socio-demographic, REAL OS Open Roads network",0.0005608461797237396,0.016082685440778732,0.9997412901000345,0.7575757575757575,0.9992049932479858,0.9997412901000345,0.0007223098655231297,0.8618858719755581,2023-07-15,6
"heads=3 + POI + socio-demographic, REAL OS Open Roads network",0.0004376186989247799,0.012897783890366554,0.9998336864928793,0.5384615384615384,0.9992716312408447,0.9998336864928793,0.0007859643665142357,0.9021645394963781,2023-10-13,7
"heads=3 + POI + socio-demographic, REAL OS Open Roads network",0.0004195284564048052,0.012896878644824028,0.9998336864928793,0.5333333333333333,0.9994477033615112,0.9998336864928793,0.0007736115949228406,0.8988813876706253,2024-01-11,8
"heads=3 + POI + socio-demographic, REAL OS Open Roads network",0.00046148907858878374,0.014886341989040375,0.9997782486571725,0.7692307692307693,0.9991878867149353,0.9997782486571725,0.0006888171774335206,0.8998361503966885,2024-04-10,9
"heads=3 + POI + socio-demographic, REAL OS Open Roads network",0.00043336115777492523,0.014252448454499245,0.9997967279357414,0.5071428571428571,0.9992057085037231,0.9997967279357414,0.0007225169683806598,0.9026018824225103,2024-07-09,10
"heads=3 + POI + socio-demographic, REAL OS Open Roads network",0.00045350269647315145,0.01588881015777588,0.9997474498595574,0.6679487179487178,0.9997135400772095,0.9997474498595574,0.0005276152514852583,0.908472133247918,2024-10-07,11
"heads=4 + POI + socio-demographic, REAL OS Open Roads network",0.0005148844211362302,0.01607862301170826,0.9997412901000345,0.6666666666666666,0.999295175075531,0.9997412901000345,0.0007128764409571886,0.8758007687379885,2023-07-15,6
"heads=4 + POI + socio-demographic, REAL OS Open Roads network",0.00042834371561184525,0.012895865365862846,0.9998336864928793,0.6025641025641026,0.9992468953132629,0.9998336864928793,0.0007822485058568418,0.9019674271916425,2023-10-13,7
"heads=4 + POI + socio-demographic, REAL OS Open Roads network",0.0004326960479374975,0.01289561577141285,0.9998336864928793,0.4083333333333334,0.9991562366485596,0.9998336864928793,0.0007608956075273454,0.899614399053861,2024-01-11,8
"heads=4 + POI + socio-demographic, REAL OS Open Roads network",0.0004544508410617709,0.014885679818689823,0.9997782486571725,0.6730769230769231,0.999262273311615,0.9997782486571725,0.000734830682631582,0.901634800177401,2024-04-10,9
"heads=4 + POI + socio-demographic, REAL OS Open Roads network",0.0004295490507502109,0.014253329485654831,0.9997967279357414,0.4654761904761905,0.9993032813072205,0.9997967279357414,0.0007127003627829254,0.8997067954467057,2024-07-09,10
"heads=4 + POI + socio-demographic, REAL OS Open Roads network",0.0004469583509489894,0.01588336005806923,0.9997474498595574,0.6769230769230768,0.9992589950561523,0.9997474498595574,0.000625896267592907,0.905891194007786,2024-10-07,11
