candidate,MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,held_out_start,n_train_instances
"current best (30 features, incl. 5 redundant casualty-severity columns)",0.0005604887846857309,0.016082540154457092,0.9997412901000345,0.7575757575757575,0.9992035627365112,0.9997412901000345,0.0007214692304842174,0.861904351254127,2023-07-15,6
"current best (30 features, incl. 5 redundant casualty-severity columns)",0.00043766910675913095,0.012897783890366554,0.9998336864928793,0.5384615384615384,0.9992711544036865,0.9998336864928793,0.0007861557533033192,0.902183018774947,2023-10-13,7
"current best (30 features, incl. 5 redundant casualty-severity columns)",0.0004196378868073225,0.012896011583507061,0.9998336864928793,0.5750000000000001,0.9993798732757568,0.9998336864928793,0.0007735018734820187,0.8987766717587345,2024-01-11,8
"current best (30 features, incl. 5 redundant casualty-severity columns)",0.0004614311910700053,0.014886339195072651,0.9997782486571725,0.7692307692307693,0.9991878867149353,0.9997782486571725,0.0006883228779770434,0.8997129552062287,2024-04-10,9
"current best (30 features, incl. 5 redundant casualty-severity columns)",0.0004332588578108698,0.014252436347305775,0.9997967279357414,0.5071428571428571,0.9992057085037231,0.9997967279357414,0.0007224733708426356,0.9026388409796482,2024-07-09,10
"current best (30 features, incl. 5 redundant casualty-severity columns)",0.0004535042680799961,0.01588881015777588,0.9997474498595574,0.6679487179487178,0.9997135400772095,0.9997474498595574,0.0005276736919768155,0.908490612526487,2024-10-07,11
"pruned (25 features, casualty-severity breakdown dropped)",0.0005456893122754991,0.016078656539320946,0.9997412901000345,0.7575757575757575,0.999139666557312,0.9997412901000345,0.0007402563351206481,0.8695855713792934,2023-07-15,6
"pruned (25 features, casualty-severity breakdown dropped)",0.0004376677970867604,0.012897785753011703,0.9998336864928793,0.5384615384615384,0.9992713928222656,0.9998336864928793,0.0007861381163820624,0.9021706992559011,2023-10-13,7
"pruned (25 features, casualty-severity breakdown dropped)",0.0004195484216324985,0.012896872125566006,0.9998336864928793,0.5333333333333333,0.9994471669197083,0.9998336864928793,0.0007734979735687375,0.8988444291134874,2024-01-11,8
"pruned (25 features, casualty-severity breakdown dropped)",0.00046157234464772046,0.014886348508298397,0.9997782486571725,0.7692307692307693,0.9991881251335144,0.9997782486571725,0.0006890515214763582,0.8998792687133494,2024-04-10,9
"pruned (25 features, casualty-severity breakdown dropped)",0.000433117151260376,0.01425243355333805,0.9997967279357414,0.5071428571428571,0.9992059469223022,0.9997967279357414,0.0007217366364784539,0.9026388409796482,2024-07-09,10
"pruned (25 features, casualty-severity breakdown dropped)",0.00045349885476753116,0.01588881015777588,0.9997474498595574,0.6679487179487178,0.9997135400772095,0.9997474498595574,0.0005276254960335791,0.908490612526487,2024-10-07,11
