candidate,MAE,RMSE,ZR,AccHR,MAPE_excl_zeros,MAPE_excluded_fraction,MPIW,PICP,held_out_start,n_train_instances
best + MULTI-YEAR history (730d/1095d/1825d added),0.0004302188754081726,0.01531343162059784,0.9997653133067355,0.7769230769230767,0.9993599057197571,0.9997653133067355,0.0008254106505773962,0.9042897374861703,2023-07-15,6
best + MULTI-YEAR history (730d/1095d/1825d added),0.000468324200483039,0.01611199788749218,0.9997401683038858,0.86,0.9993056654930115,0.9997401683038858,0.0008281453629024327,0.895606329835384,2023-10-13,7
best + MULTI-YEAR history (730d/1095d/1825d added),0.00043356380774639547,0.014466522261500359,0.9997904583095852,0.8,0.9990283250808716,0.9997904583095852,0.0008591255755163729,0.8947849264089583,2024-01-11,8
best + MULTI-YEAR history (730d/1095d/1825d added),0.00043171909055672586,0.014179692603647709,0.9997988399772019,0.8194444444444443,0.999352753162384,0.9997988399772019,0.0008219855953939259,0.8999480336607771,2024-04-10,9
best + MULTI-YEAR history (730d/1095d/1825d added),0.00038145124563016,0.013573291711509228,0.999815603312435,0.9772727272727273,0.9992882013320923,0.999815603312435,0.0007934920722618699,0.9051027592449794,2024-07-09,10
best + MULTI-YEAR history (730d/1095d/1825d added),0.00045955265522934496,0.015035363845527172,0.9997736949743521,0.8461538461538461,0.998998761177063,0.9997736949743521,0.0009492561221122742,0.9056140409695913,2024-10-07,11
